2000	0.01	5	1.45	0.8	0.7	0.5	1.8566735817907416
3000	0.01	5	1.45	0.8	0.7	0.5	1.8504055159601713
4000	0.01	5	1.45	0.8	0.7	0.5	1.8495497255372193
5000	0.01	5	1.45	0.8	0.7	0.5	1.849242718301701
6000	0.01	5	1.45	0.8	0.7	0.5	1.849242718301701
5000	0.3	5	1.45	0.8	0.7	0.5	1.997707210803471
5000	0.1	5	1.45	0.8	0.7	0.5	1.9078998194606518
5000	0.03	5	1.45	0.8	0.7	0.5	1.8574159663397345
5000	0.01	5	1.45	0.8	0.7	0.5	1.849242718301701
5000	0.003	5	1.45	0.8	0.7	0.5	1.8563326399338207
5000	0.01	4	1.45	0.8	0.7	0.5	1.8348880701220307
5000	0.01	5	1.45	0.8	0.7	0.5	1.849242718301701
5000	0.01	6	1.45	0.8	0.7	0.5	1.857082162537675
5000	0.01	7	1.45	0.8	0.7	0.5	1.866569151775402
5000	0.01	4	0.3	0.8	0.7	0.5	1.832587195078992
5000	0.01	4	0.6	0.8	0.7	0.5	1.8346544847399482
5000	0.01	4	1	0.8	0.7	0.5	1.834197582246118
5000	0.01	4	1.3	0.8	0.7	0.5	1.833397615434628
5000	0.01	4	1.6	0.8	0.7	0.5	1.8348331263068847
5000	0.01	4	0.3	0.7	0.7	0.5	1.8419304372308023
5000	0.01	4	0.3	0.8	0.7	0.5	1.832587195078992
5000	0.01	4	0.3	0.9	0.7	0.5	1.842013312473886
5000	0.01	4	0.3	1.0	0.7	0.5	1.8870935173161312
5000	0.01	4	0.3	0.8	0.5	0.5	1.837126081503234
5000	0.01	4	0.3	0.8	0.6	0.5	1.8319922868578977
5000	0.01	4	0.3	0.8	0.7	0.5	1.832587195078992
5000	0.01	4	0.3	0.8	0.8	0.5	1.8429415396757947
5000	0.01	4	0.3	0.8	0.6	0.3	1.8300596510834484
5000	0.01	4	0.3	0.8	0.6	0.4	1.832083059846228
5000	0.01	4	0.3	0.8	0.6	0.5	1.8319922868578977
5000	0.01	4	0.3	0.8	0.6	0.6	1.8337668645621628
2000	0.01	4	0.3	0.8	0.6	0.3	1.8451615826228227
3000	0.01	4	0.3	0.8	0.6	0.3	1.8343741688540383
4000	0.01	4	0.3	0.8	0.6	0.3	1.8314187766055046
5000	0.01	4	0.3	0.8	0.6	0.3	1.8300596510834484
6000	0.01	4	0.3	0.8	0.6	0.3	1.8289353794317034
6000	0.3	4	0.3	0.8	0.6	0.3	1.9444338668793533
6000	0.1	4	0.3	0.8	0.6	0.3	1.8671826681614485
6000	0.03	4	0.3	0.8	0.6	0.3	1.8392822943756775
6000	0.01	4	0.3	0.8	0.6	0.3	1.8289353794317034
6000	0.003	4	0.3	0.8	0.6	0.3	1.847690939752765
6000	0.01	4	0.3	0.8	0.6	0.3	1.8289353794317034
6000	0.01	5	0.3	0.8	0.6	0.3	1.8316128305064177
6000	0.01	6	0.3	0.8	0.6	0.3	1.8434352676752401
6000	0.01	7	0.3	0.8	0.6	0.3	1.844401461043159
6000	0.01	4	0.3	0.8	0.6	0.3	1.8289353794317034
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	1	0.8	0.6	0.3	1.8294404183709458
6000	0.01	4	1.3	0.8	0.6	0.3	1.8290121315533285
6000	0.01	4	1.6	0.8	0.6	0.3	1.8284096492272202
6000	0.01	4	0.6	0.7	0.6	0.3	1.8281385882897312
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	0.6	0.9	0.6	0.3	1.8371189548116853
6000	0.01	4	0.6	1.0	0.6	0.3	1.8624688627371762
6000	0.01	4	0.6	0.8	0.5	0.3	1.8368887991510634
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	0.6	0.8	0.7	0.3	1.83116602760381
6000	0.01	4	0.6	0.8	0.8	0.3	1.8326654777468272
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	0.6	0.8	0.6	0.4	1.8293854317266465
6000	0.01	4	0.6	0.8	0.6	0.5	1.8337072716077931
6000	0.01	4	0.6	0.8	0.6	0.6	1.8334339725395057
2000	0.01	4	0.6	0.8	0.6	0.3	1.8446273325644678
3000	0.01	4	0.6	0.8	0.6	0.3	1.8330966807689975
4000	0.01	4	0.6	0.8	0.6	0.3	1.8302914533199828
5000	0.01	4	0.6	0.8	0.6	0.3	1.828639774004973
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.3	4	0.6	0.8	0.6	0.3	1.941286025055677
6000	0.1	4	0.6	0.8	0.6	0.3	1.8683697497183134
6000	0.03	4	0.6	0.8	0.6	0.3	1.8403131271785877
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.003	4	0.6	0.8	0.6	0.3	1.8479541084535183
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	5	0.6	0.8	0.6	0.3	1.8319421391095436
6000	0.01	6	0.6	0.8	0.6	0.3	1.8421599173025103
6000	0.01	7	0.6	0.8	0.6	0.3	1.8447966678507153
6000	0.01	4	0.3	0.8	0.6	0.3	1.8289353794317034
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	1	0.8	0.6	0.3	1.8294404183709458
6000	0.01	4	1.3	0.8	0.6	0.3	1.8290121315533285
6000	0.01	4	1.6	0.8	0.6	0.3	1.8284096492272202
6000	0.01	4	0.6	0.7	0.6	0.3	1.8281385882897312
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	0.6	0.9	0.6	0.3	1.8371189548116853
6000	0.01	4	0.6	1.0	0.6	0.3	1.8624688627371762
6000	0.01	4	0.6	0.8	0.5	0.3	1.8368887991510634
6000	0.01	4	0.6	0.8	0.6	0.3	1.8280569433794858
6000	0.01	4	0.6	0.8	0.7	0.3	1.83116602760381
6000	0.01	4	0.6	0.8	0.8	0.3	1.8326654777468272
